"base_country_code","base_country_name","base_lat","base_long","base_country_wb_income","base_country_wb_region","target_country_code","target_country_name","target_lat","target_long","target_country_wb_income","target_country_wb_region","year","value"
"ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","py","Paraguay",-23.442503,-58.443832,"Upper Middle Income","Latin America & Caribbean","2015",-0.11
"ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","pe","Peru",-9.189967,-75.015152,"Upper Middle Income","Latin America & Caribbean","2015",-0.22
"ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2015",0.13
"ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","2015",-0.07
"ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2015",-0.08
"ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2015",-0.2
"ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","us","United States",37.09024,-95.712891,"High Income","North America","2015",1.96
"ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","uy","Uruguay",-32.522779,-55.765835,"High Income","Latin America & Caribbean","2015",-0.05
"ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","ve","Venezuela, RB",6.42375,-66.58973,"Upper Middle Income","Latin America & Caribbean","2015",1.99
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","2015",0.1
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2015",-0.64
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2015",-0.48
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","ba","Bosnia and Herzegovina",43.915886,17.679076,"Upper Middle Income","Europe & Central Asia","2015",1.04
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean","2015",0.65
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","bg","Bulgaria",42.733883,25.48583,"Upper Middle Income","Europe & Central Asia","2015",0.74
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","ca","Canada",56.130366,-106.346771,"High Income","North America","2015",0.61
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific","2015",0.07
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","2015",1.4
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","cz","Czech Republic",49.817492,15.472962,"High Income","Europe & Central Asia","2015",0.49
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","2015",0.03
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","2015",0.28
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","2015",0.33
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2015",1.53
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2015",-0.95
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","2015",0.73
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","2015",-0.06
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","2015",3.56
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2015",1.16
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","ir","Iran, Islamic Rep.",32.427908,53.688046,"Upper Middle Income","Middle East & North Africa","2015",1.13
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","2015",-0.57
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","il","Israel",31.046051,34.851612,"High Income","Middle East & North Africa","2015",-0.19
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2015",3.96
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","jp","Japan",36.204824,138.252924,"High Income","East Asia & Pacific","2015",0.01
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","lu","Luxembourg",49.815273,6.129583,"High Income","Europe & Central Asia","2015",-0.13
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean","2015",0.21
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2015",0.18
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","nz","New Zealand",-40.900557,174.885971,"High Income","East Asia & Pacific","2015",0.01
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia","2015",-0.24
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia","2015",0.73
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","pt","Portugal",39.399872,-8.224454,"High Income","Europe & Central Asia","2015",0.31
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia","2015",1.41
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","rs","Serbia",44.016521,21.005859,"Upper Middle Income","Europe & Central Asia","2015",1.49
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific","2015",0.04
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","sk","Slovak Republic",48.669026,19.699024,"High Income","Europe & Central Asia","2015",1.99
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","si","Slovenia",46.151241,14.995463,"High Income","Europe & Central Asia","2015",1.68
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","za","South Africa",-30.559482,22.937506,"Upper Middle Income","Sub-Saharan Africa","2015",-0.01
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2015",1.4
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia","2015",-0.01
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","2015",-2.83
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","th","Thailand",15.870032,100.992541,"Upper Middle Income","East Asia & Pacific","2015",0.15
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia","2015",0.43
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia","2015",1.16
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2015",-0.39
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2015",-0.34
"at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America","2015",2.49
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","af","Afghanistan",33.93911,67.709953,"Low Income","South Asia","2015",-0.05
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","2015",0.19
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","2015",0.06
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","az","Azerbaijan",40.143105,47.576927,"Upper Middle Income","Europe & Central Asia","2015",0
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","bh","Bahrain",25.930414,50.637772,"High Income","Middle East & North Africa","2015",0.03
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","bd","Bangladesh",23.684994,90.356331,"Lower Middle Income","South Asia","2015",0.6
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2015",0.08
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean","2015",1.3
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","bg","Bulgaria",42.733883,25.48583,"Upper Middle Income","Europe & Central Asia","2015",0.04
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","kh","Cambodia",12.565679,104.990963,"Lower Middle Income","East Asia & Pacific","2015",-0.06
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","ca","Canada",56.130366,-106.346771,"High Income","North America","2015",0.14
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","2015",-0.02
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific","2015",1.23
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","co","Colombia",4.570868,-74.297333,"Upper Middle Income","Latin America & Caribbean","2015",0.24
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","2015",0.05
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","cy","Cyprus",35.126413,33.429859,"High Income","Europe & Central Asia","2015",0.02
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","cz","Czech Republic",49.817492,15.472962,"High Income","Europe & Central Asia","2015",0.06
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","2015",-0.16
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","2015",-0.01
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","2015",0.18
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","2015",0.04
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","fj","Fiji",-16.578193,179.414413,"Upper Middle Income","East Asia & Pacific","2015",-0.06
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","2015",0
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2015",0.25
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2015",-0.41
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","2015",0.05
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","2015",0.07
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","2015",-0.69
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","2015",0.04
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2015",9.52
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","2015",-0.14
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","ir","Iran, Islamic Rep.",32.427908,53.688046,"Upper Middle Income","Middle East & North Africa","2015",0.99
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","iq","Iraq",33.223191,43.679291,"Upper Middle Income","Middle East & North Africa","2015",0.04
"au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","2015",-0.74
